doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	csubj	csubj:pass	det	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:gov	obj	obl	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
ru_29	prof	0.017626714	0.0087845404	0.0171073283	0.0807328123	0.0983827041	0.0039637463	0.0052343265	0.0007526489	0.1055017253	0.0392922021	0.0060454459	0.0002116402	0.0448303677	0.0062843944	0.0062342261	0	0.0353475342	0.0191576374	0.0080912163	0	0.0559039039	0.0008614557	0.0092945474	0.0352289601	0.0655066014	0.1061090138	0.0060557864	0.0049153701	0.0049883668	0.040197441	0.1176914433	0.0007142857	0.0362688252	0.0126827889	0.12	0.0077882402	0.9353247564	4.0742857143	4.3257142857	4.7422018141	2.8088689888	0.0646752436	6.8114285714	4.0277610024	1.212143526
ru_055	prof	0.0202256004	0.0129289754	0.0042016807	0.0716368292	0.0780540114	0.006037415	0.0042016807	0	0.1268400643	0.0199191215	0.0065287654	0	0.0143869086	0	0.0357142857	0	0.0224497694	0.0117096839	0.0087535014	0	0.0102040816	0.0046518607	0.0109243697	0.0284889057	0.0818428973	0.1618058118	0	0.0021008403	0	0.0606371496	0.1075603521	0	0.0568988711	0.0312965672	0.1428571429	0.0206823028	0.9121997846	3.7142857143	4.3571428571	4.3289115646	2.7983970453	0.0878002154	6.4285714286	4.0896548977	1.2538170697
ru_42	prof	0.0172945325	0.0122449376	0.0143333631	0.0646897234	0.1203028974	0.0128013139	0.0048510658	0.0050813008	0.1102337063	0.045515114	0.0097684429	0	0.0687683548	0.0020024831	0.0013429152	0	0.0247791289	0.0039962887	0.0039927604	0.0020325203	0.0153205472	0.002746806	0.0099764209	0.0310913663	0.1304550116	0.0676988745	0.0167500053	0.0096867518	0	0.03652241	0.1255619349	0	0.0107057209	0.0194533014	0.0731707317	0.0089375601	0.9487125299	4.0975609756	5.1219512195	4.7646825397	2.9496416146	0.0512874701	7.243902439	4.3227633734	1.2001942247
ru_56	prof	0.0116115759	0.0097423791	0.0078858662	0.0518650198	0.0920669427	0.0277688729	0.001614205	0.0166474838	0.1081261388	0.0375106636	0.0113355336	0	0.0546660555	0.0093225817	0.0041162228	0	0.0217068008	0.0113388948	0.0104037137	0.0051826843	0.0054194782	0.0142572433	0.0094742506	0.0269463989	0.1308378398	0.1296473372	0.001059322	0.0261717149	0.0076408761	0.0457519315	0.0887967761	0	0.0173574909	0.0037277058	0.0169491525	0.0037664783	0.9155879662	3.593220339	3.5593220339	4.2776836158	2.3634085512	0.0844120338	5.3898305085	3.3869405928	1.1119568037
ru_27	prof	0.0145456825	0.0048137665	0.0121610549	0.0452415982	0.0875361105	0.0047744629	0.003234011	0.003968254	0.1418311538	0.0386838624	0.0084203806	0	0.0487846191	0.0050651095	0.015487945	0.0005120328	0.0247950238	0.0086003034	0.0103447383	0.0007558579	0.0069476663	0.0021465206	0.0055017377	0.0330585978	0.1303324662	0.0773313735	0.0090895062	0.049690122	0.0043760305	0.0391788629	0.1211290731	0	0.0307194521	0.0109426241	0.0634920635	0.0090116506	0.9313702768	3.6825396825	4.1428571429	4.5461451247	2.5676568759	0.0686297232	5.9206349206	3.7341183752	1.270970312
ru_19	prof	0.0083553101	0.0144245211	0.0095654346	0.0630137269	0.1160540686	0.0027472527	0	0.0035714286	0.1561023866	0.0346424135	0.0095821247	0	0.0279274259	0	0.0058922559	0	0.055144218	0.0140166546	0.0225841689	0	0.0043731778	0.0056627046	0.0048590865	0.0204370861	0.0985392908	0.0980430986	0.0068181818	0.0024630542	0	0.0310762125	0.1463269877	0	0.0210217433	0.0167559853	0.0714285714	0.0043290043	0.9458400221	4.5714285714	4.7142857143	4.9020408163	2.5858825337	0.0541599779	6.3571428571	3.769465892	1.3803513607
ru_99	prof	0.0101842587	0.0104887768	0.0133069734	0.0713419904	0.1227049147	0.0017015243	0.0010080645	0.0016054361	0.1284607137	0.0382713231	0.0048118028	0	0.0327533905	0.0051843318	0.0073073048	0	0.0324413645	0.0158831521	0.0087689035	0	0.000393391	0	0.0027174191	0.0289264655	0.1575627277	0.0888172512	0.0113816143	0.0112318615	0.0093091732	0.0314617431	0.1175083363	0	0.0180312027	0.0164345887	0.0483870968	0.0019113734	0.9384055558	3.8870967742	4.435483871	4.9489311316	2.7141682566	0.0615944442	6.5483870968	3.9569546759	1.3834831602
ru_064	prof	0.0167577323	0.0118554985	0.017635884	0.0629138269	0.1103382234	0.0020087236	0.0027593003	0.0027295009	0.1078602724	0.0535679736	0.0078114478	0.0017825312	0.0777667347	0.0022262095	0.0104152637	0	0.036205538	0.0070645177	0.0058230104	0	0	0	0.0079991993	0.0449286803	0.1326030298	0.0717520054	0.0073669021	0.0014781966	0	0.0428569895	0.113654607	0	0.0159700748	0.0238681263	0.0606060606	0.0133838384	0.9484053099	4.2424242424	4.6363636364	4.8686868687	2.8328438921	0.0515946901	6.8787878788	4.1437633743	1.4002948614
ru_37	prof	0.0127579428	0.009230816	0.0128655389	0.0526498261	0.1103531637	0.0077326889	0.0029210111	0.0018800134	0.1332012511	0.0304557041	0.0045289753	0.0005980861	0.0432874438	0.0045052785	0.0016941833	0	0.0277621374	0.0073295972	0.0150735862	0.0005165289	0.0280081406	0.0044733775	0.0092015628	0.0260422807	0.1270371306	0.1094107206	0.0012911925	0.0342617416	0.0043136551	0.027208256	0.1116247355	0	0.0253620336	0.0124214	0.0340909091	0.0025895317	0.9409200247	4.2613636364	4.5340909091	4.7632756133	2.6867599499	0.0590799753	6.4545454546	3.9209916033	1.3548468023
ru_25	prof	0.0216607753	0.0087062285	0.0136387918	0.0549574386	0.0905298072	0	0.0020242915	0.0027472527	0.1146591069	0.0390555055	0.009036986	0	0.0386674911	0.0034188034	0.0054676387	0	0.0358217821	0.0369011471	0.0273215523	0	0.0059003497	0.0051510989	0.0179523031	0.0292066624	0.110814603	0.0747376966	0.0027472527	0.003125	0.0120380845	0.0394371342	0.1390653581	0	0.0295982672	0.0256115906	0	0	0.9392675797	3.9230769231	4.6538461539	4.5073260073	2.7569475344	0.0607324203	6.6538461539	4.0499349935	1.3161191173
ru_51	prof	0.0218178696	0.0072375357	0.0070394141	0.0638303758	0.0968600505	0.0062241449	0.0042789757	0.004002287	0.0997095609	0.0506276519	0.0076772895	0	0.0574786182	0	0.0089145841	0	0.0199979692	0.0098970914	0.0114680611	0	0	0.002785265	0.0190779009	0.021536648	0.1356776359	0.1057037655	0	0.005799419	0.0069163672	0.0455846065	0.131024006	0	0.021596036	0.0272368704	0.0566037736	0.0089801606	0.929634248	3.641509434	4.0754716981	4.5163522013	2.7336932108	0.070365752	6.6037735849	3.9371517396	1.0934524813
ru_093	prof	0.0195862052	0.0125336812	0.0181967495	0.0659122822	0.0937375856	0.0024655749	0.0019652841	0.0006422799	0.0950489143	0.0532685421	0.0166397808	0.003115596	0.0439846468	0.0075935965	0.0084478932	0.0001256913	0.0439627368	0.0159474706	0.0083604656	0	0.0046180089	0.0023221788	0.0109526653	0.0455413103	0.1007522245	0.1252497922	0.0030670317	0.0069825411	0.0041376471	0.0522392001	0.0990123137	0	0.0171997208	0.0163903889	0.0931372549	0.0070464202	0.9328276764	3.9411764706	4.2009803922	4.5466561625	2.6173816282	0.0671723236	6.1078431373	3.7827637925	1.2764120859
ru_2	prof	0.0164562158	0.0102195982	0.0104705762	0.0643252558	0.1015409695	0.0079598673	0.0003607504	0	0.1395140453	0.0484210873	0.0075718227	0.0006493506	0.0594485949	0.0073546223	0.0140671205	0	0.0223244581	0.0142351502	0.0150418665	0	0.0130269327	0.0067102444	0.0021757217	0.0332117271	0.1013065206	0.085658906	0.0028571346	0.0090209767	0.0075692935	0.0325454198	0.1164758038	0	0.0361251615	0.0133548062	0.1298701299	0.0091406688	0.9390932437	3.987012987	4.5324675325	4.4662646877	2.6646080468	0.0609067563	6.3116883117	3.8971187795	1.3143623784
ru_034	prof	0.013365283	0.0093827231	0.0137890383	0.0957094936	0.0930834187	0.0027777778	0.0132841057	0	0.1166322032	0.0565596725	0.005692351	0	0.0813949709	0.0006944444	0.0110006313	0	0.0267679025	0.0135182057	0.0032484407	0	0	0.0040277778	0.014265631	0.0279357846	0.1088767332	0.1038065564	0.0069444444	0.0090144231	0.0057291667	0.0491644655	0.0864636145	0	0.0114504693	0.015420271	0.03125	0.0049342105	0.9249367127	3.6875	4.25	4.6476190476	2.69743731	0.0750632873	6.46875	3.9133499234	1.2361601001
ru_09	prof	0.0050827423	0.005915498	0.039323027	0.0530240973	0.0637511154	0.0142403882	0.0056737589	0.0026595745	0.1029857861	0.0526075812	0.0049627655	0	0.0365889989	0.0014093472	0.0067375887	0	0.0416070718	0.0019381514	0.0148760814	0.0016366612	0.0707002786	0.0014184397	0.0069753324	0.0380871865	0.0668232097	0.1131483985	0	0.0042391206	0.0017108374	0.1025768592	0.1005668311	0	0.0222853574	0.0164479138	0.0425531915	0.0101317123	0.9085125741	3.5106382979	3.5744680851	3.8954407295	2.2352451277	0.0914874259	5	3.247268089	1.0068968618
ru_031	prof	0.0114400188	0.0085035836	0.0149405073	0.0687821061	0.1523407494	0.0153125334	0.0041943861	0	0.0824872125	0.055405298	0.0065451452	0.0009191176	0.064171334	0.0014068487	0.0053620492	0	0.0310983506	0.009837963	0.0024671053	0	0.0087375564	0.003735724	0.0227901943	0.0247776037	0.1139701446	0.0748132765	0.0049221612	0.0050351662	0.0041666667	0.0551796198	0.097874944	0.0034722222	0.0197322444	0.0255781674	0.15625	0.0155172602	0.930195234	3.6875	4.4375	4.8585193452	2.9669041868	0.069804766	7.1875	4.3527022597	1.1614092357
ru_53	prof	0.0145596899	0.0069207842	0.0126167112	0.0355124816	0.1310068643	0	0.0041348241	0.0050071705	0.1314007159	0.0573092052	0.0087329292	0.0007880221	0.0499497688	0.0084230671	0.0084303998	0	0.0232517285	0.0032192699	0.0131988361	0.0011198208	0	0.0066082154	0.0132502184	0.0293523941	0.1332178919	0.083240326	0.0004625347	0.0220150222	0.0049986952	0.0543351138	0.11812473	0	0.0070931189	0.0117194503	0.0638297872	0.003560427	0.9479683387	4.1063829787	4.8936170213	4.7589665654	2.7104105681	0.0520316613	6.3404255319	3.948733031	1.4193409306
ru_070	prof	0.022267668	0.0053135904	0.0180319876	0.0705061042	0.1145050231	0.00979174	0.0118577874	0.0039910814	0.1020434845	0.0414183024	0.0047036488	0	0.0486054223	0.0163361581	0.0015455559	0	0.0302666368	0.0168015051	0.012266489	0	0.0086121608	0.0054998142	0.0122343517	0.0301096493	0.113266668	0.0883326149	0.0082884748	0.0028118419	0.0026628605	0.0498970133	0.0959223141	0	0.0252591319	0.0268509198	0.0217391304	0.0029985007	0.9403265068	4.4782608696	4.4782608696	4.6656573499	2.6787944299	0.0596734932	6.3695652174	3.8935814095	1.4139525034
ru_28	prof	0.0091036637	0.0091338511	0.0096851976	0.0789332836	0.1050835689	0.0149460081	0.0015278127	0.0004828907	0.0937120692	0.0528516089	0.0070607305	0	0.0510531521	0.0114764549	0.0079681477	0	0.0307159168	0.0144221033	0.010614396	0.0002581311	0.0098645112	0.0091297382	0.0105746786	0.0192540161	0.0777031682	0.1495484097	0.0017967162	0.0052875298	0.0056459973	0.042746625	0.1130213296	0.0003639786	0.0305022687	0.0155320462	0.0469798658	0.0049526063	0.8978674377	3.466442953	3.3456375839	4.1926334292	2.2970631482	0.1021325623	5.0838926175	3.3256168828	1.0300941753
ru_87	prof	0.0185962112	0.0117992854	0.0199629141	0.035595346	0.1369400078	0.0146012743	0	0.0038448965	0.1120633771	0.0447073305	0.0165137277	0	0.0519765627	0.0022108844	0.0011428571	0	0.0062473241	0.0010989011	0.0134522127	0	0	0.0106507995	0.0032214664	0.0387387196	0.1289411111	0.1300874651	0.0038817305	0.0089092236	0.0104847713	0.0621440109	0.0824883707	0	0.011545981	0.018153238	0	0	0.9383811735	3.6857142857	4.3142857143	4.7906122449	2.7627814238	0.0616188265	6.6	3.9877563553	1.2916777888
ru_6	prof	0.0177865287	0.0090220428	0.012366707	0.0723273846	0.069604707	0.0057839924	0.0042854322	0.0049380566	0.1256953513	0.0405708615	0.0087100015	0	0.0484762936	0.0124782636	0.0135548832	0	0.0312196091	0.0146737456	0.0095835248	0	0.0062084617	0.0026280117	0.0123410026	0.0324333607	0.1011746749	0.1055744318	0.0033798158	0.0258077951	0.0048228929	0.0425581133	0.11741883	0.00089641	0.0324247479	0.0112540664	0.0743801653	0.0095935431	0.931892859	3.9090909091	4.0495867769	4.4808683053	2.5464444714	0.068107141	5.9752066116	3.6894718548	1.3344184314
ru_35	prof	0.0194799791	0.0104586759	0.0114585974	0.0391424445	0.1251551582	0.0061299819	0.0030459901	0.0081776188	0.1281665364	0.035977341	0.0040687362	0.0002857015	0.0549394414	0.0071887345	0.0039284735	0	0.0227858874	0.0107329399	0.01834597	0.0001590331	0.013174599	0.003345052	0.0089556197	0.0203054793	0.1551306844	0.0848164091	0.0060642958	0.0184947799	0.0037342438	0.0355434172	0.1136264051	0	0.0144536563	0.0127281174	0.0229007634	0.0009693294	0.9500146019	4.2175572519	5.1526717557	5.0102402157	2.9233621624	0.0499853981	7.3320610687	4.2409979555	1.3752831634
ru_024	prof	0.0060813099	0.0082851753	0.0143835219	0.0636686454	0.1126780834	0.0081394065	0.0023407407	0	0.1181442297	0.0388593842	0.00959033	0.00125	0.0598359592	0.0092857143	0.0057814831	0	0.0214994219	0.014842328	0.0090595419	0	0.0028571429	0.0021394065	0.0195	0.0282928778	0.1222243699	0.099979485	0.0007142857	0.0151130952	0.007202381	0.0407501092	0.120201503	0	0.0138321	0.0234679684	0.04	0.0024	0.9147678984	3.66	3.7	4.224	2.4748534702	0.0852321016	5.66	3.6476747421	1.1203135575
ru_046	prof	0.0260229486	0.0101119711	0.018872626	0.054718428	0.1069273221	0.0031746032	0.0015398911	0.0034235917	0.1043282052	0.0370287993	0.007563477	0	0.0416199694	0.0031454876	0.0166410081	0.0026984127	0.0317353384	0.0197692054	0.0172623076	0.0007168459	0.0394648492	0.0036690735	0.0212013943	0.0283889852	0.082853799	0.0888674532	0.0057713115	0.0066252512	0.0024761905	0.0533665284	0.1216526259	0	0.0128220331	0.0255400667	0.1333333333	0.011940926	0.9414021047	3.8444444444	4.8222222222	4.6955026455	2.9116575972	0.0585978953	7.1333333333	4.2410668406	1.2251484279
ru_032	prof	0.0119726371	0.0111885666	0.0118548069	0.0671249237	0.1098051056	0.0044104238	0.0079365079	0.0018315018	0.1120208437	0.0350620933	0.0101437738	0	0.0481928333	0.0032770214	0.0068121106	0	0.0459571594	0.0110672659	0.0095463715	0.0010351967	0.0032870629	0.0036151888	0.0146372347	0.0211344977	0.1223474476	0.1140308408	0	0.0341843837	0.0036010666	0.0563218499	0.0934061943	0	0.0076811884	0.0165139016	0.0238095238	0.0018315018	0.9175534064	3.4523809524	4.0714285714	4.5955498866	2.598526659	0.0824465936	6.1428571429	3.8025235628	1.1292268275
ru_065	prof	0.0117814318	0.0088411885	0.0102264518	0.0513265526	0.1212703984	0.0097840647	0.0059500801	0.000957265	0.1189700351	0.0278878459	0.0118928547	0	0.0298425302	0.0020306905	0.0073601777	0	0.035207083	0.0174920668	0.0106769676	0	0.0029722222	0.0029730211	0.0127920771	0.0252945609	0.1450945696	0.092061279	0.0071315123	0.0245806497	0.0037777778	0.0347815808	0.11960217	0.0005333333	0.0253062174	0.0216013443	0.04	0.0012772213	0.9369615392	3.8	4.2666666667	5.0916031746	2.7360979726	0.0630384608	6.5333333333	3.9893152615	1.240417102
ru_1	prof	0.0140612032	0.0117130491	0.0183009957	0.0668627699	0.082704798	0.0019076668	0	0.0021937322	0.1121917645	0.0756866798	0.0082931597	0	0.0465534166	0.0053904429	0.0068639694	0	0.0280588517	0.0228896362	0.024052243	0	0.0069190069	0.0021584883	0.0092302996	0.0383887248	0.0820875598	0.100881708	0.0023717949	0.0164511422	0.0023844915	0.0580153285	0.1075382008	0	0.0281515061	0.0176973697	0.0961538462	0.0074667699	0.9188020394	3.8076923077	4.0192307692	4.3033424908	2.5132636616	0.0811979606	5.9230769231	3.6272561345	1.4410688374
ru_085	prof	0.0082001117	0.0081018336	0.0121647963	0.0719753448	0.1694315591	0.007881046	0.0023844915	0	0.1071800195	0.0353934661	0.0026167472	0.0005367687	0.0451318476	0.0025362319	0.0106372471	0.0003716091	0.0214477749	0.0179991868	0.0166601286	0	0.0040554312	0.003941012	0.0159499153	0.0102998015	0.1160505649	0.0944129281	0.0031321336	0.0141253962	0.0033477995	0.0622269987	0.0909842746	0	0.0232530264	0.0175705076	0.0579710145	0.0028884863	0.9246777433	3.7391304348	3.884057971	4.3258224063	2.433713349	0.0753222567	5.5507246377	3.5482628106	1.2002851853
ru_071	prof	0.0215902191	0.0146347757	0.0173952844	0.0602227186	0.1380464377	0.0109506394	0	0.0006449948	0.096740484	0.0477570962	0.0040823889	0	0.0701905029	0.0118529604	0.0029087302	0	0.0246574809	0.0147502589	0.0132667751	0	0.0137676768	0.0110619925	0.0069672298	0.0283827041	0.1216350193	0.08508636	0.0039542484	0.0070112894	0.0025938735	0.0377007559	0.1036950081	0	0.0135231474	0.0149289479	0.02	0.0002985075	0.9515900626	4.28	5.06	5.285015873	3.003577222	0.0484099374	7.52	4.3530552654	1.3819344892
ru_049	prof	0.0079564348	0.0081888924	0.0200983099	0.0632984151	0.108364946	0.0044405625	0.0072139001	0.003937807	0.1178467583	0.0530786672	0.0127582579	0.0005875441	0.0535260154	0.0108257954	0.0125652918	0	0.0361546296	0.0166247728	0.0205149209	0	0.0128536922	0.0075224293	0.0131254313	0.033976976	0.0875789763	0.093841666	0.0027187575	0.0051414769	0.0045140665	0.0386641567	0.1062615189	0	0.0215144085	0.0143045229	0.0652173913	0.0041907618	0.9468600035	4.3043478261	4.7173913044	4.6828416149	2.5453966574	0.0531399965	6.0869565217	3.7317494356	1.5438084489
ru_0101	prof	0.0221727141	0.0028139678	0.0126627844	0.0687380702	0.0802057806	0.0018247863	0.0031201893	0	0.0998278112	0.0456068209	0.0120693096	0	0.0593542191	0.0070119603	0.0089890933	0	0.0332291062	0.0162321655	0.023422192	0	0.0069358974	0.0021759259	0.0170028683	0.0300287647	0.0936296047	0.1288724363	0.0019499269	0.0034471649	0.00876921	0.0474383737	0.1056196393	0	0.0317173006	0.0251319168	0.08	0.0069455155	0.9278066769	3.86	3.88	4.3625952381	2.5236379802	0.0721933231	5.9	3.673278076	1.1796629707
ru_010	prof	0.009981203	0.022144469	0.0144936919	0.0822708861	0.07874823	0.0046623164	0.0077798663	0	0.0966133885	0.0571022594	0.0111659282	0	0.049154633	0.003245614	0.0133577718	0	0.0670862245	0.03489996	0.0146320188	0	0.002774442	0.0007309942	0.0229531356	0.0315995973	0.0665366094	0.1061687092	0.0023923445	0.0112584541	0.0034044902	0.0500856637	0.0979931482	0	0.0247783772	0.0119855736	0.0526315789	0.0038875598	0.9243812583	3.6052631579	4.0263157895	4.1351503759	2.4808148586	0.0756187417	5.6315789474	3.6065481193	1.0972831535
ru_01	prof	0.0076973828	0.0100541577	0.0277395482	0.0720209244	0.1095390529	0.0052276725	0.0032115172	0	0.0997727238	0.0346532119	0.0120205039	0.0011074197	0.0370836093	0.0047757475	0.0131279573	0	0.0480829533	0.0116700371	0.009357307	0.0008305648	0.0051750575	0.0021985538	0.0219593391	0.0471081719	0.0609637106	0.1141530969	0.0016611296	0.0079326453	0.0070958967	0.0719298541	0.1163929039	0	0.0153768484	0.0200805009	0.023255814	0.0008613264	0.9198725976	3.6511627907	3.6279069767	4.188372093	2.3625474003	0.0801274024	5.3023255814	3.4465829022	1.1354001752
ru_023	prof	0.0120277051	0.01799978	0.0115497591	0.0523578588	0.1152276649	0.0071336014	0.0005990271	0.0023716046	0.1289379993	0.0329011657	0.0067219959	0.0001249375	0.0389990061	0.0021528549	0.0072560872	0	0.0280757498	0.0097774489	0.0147142025	0.0001981768	0.012917987	0.0049726774	0.0136191267	0.0253954544	0.1362340131	0.0944262816	0.0029195917	0.015569326	0.004208725	0.0399425526	0.1136662454	0	0.0255999651	0.0214014284	0.0632183908	0.0057775528	0.947317873	3.9597701149	4.8333333333	4.7652732166	2.8157601789	0.052682127	6.8448275862	4.0998265557	1.3799266186
ru_066	prof	0.0110271011	0.0132399175	0.0228312072	0.0674575485	0.0773640424	0.0131258873	0.0058696324	0.0025334776	0.1072021249	0.0389082135	0.0104061719	0	0.0481457537	0.0033467202	0.0042562406	0	0.0249170494	0.0193352596	0.0039706668	0	0.0033041256	0.0041862254	0.0174040607	0.0285104061	0.0899039744	0.1424049129	0.0073949946	0.0123841103	0.0096835191	0.0511165259	0.1259104503	0	0.020555837	0.0133038432	0.0240963855	0.0010542169	0.9199885572	3.8313253012	3.7831325301	4.2751290878	2.4408542063	0.0800114428	5.5180722892	3.5209912918	1.0620570304
ru_060	prof	0.0176503963	0.0033510965	0.0113776524	0.0581898482	0.1000793792	0.0071461339	0.0054761237	0.0100071816	0.1122420824	0.0383880523	0.0087619584	0	0.0584592405	0.0040650407	0.0030487805	0	0.0233682961	0.0264479136	0.0060145633	0	0.0082072907	0.0064129521	0.015164152	0.0194817672	0.1412809539	0.0988943306	0.0015243902	0.0080549293	0.0042682927	0.0455888376	0.123809303	0	0.006169931	0.0270691301	0.0243902439	0.0031813362	0.9329220061	3.7073170732	4.3170731707	4.1817073171	2.6623222012	0.0670779939	6.3414634146	3.851107859	1.1891871624
ru_092	prof	0.0042932202	0.0053460328	0.017010422	0.0943069903	0.092076393	0.0249650995	0.0017361111	0.0029616013	0.1153600803	0.0549011154	0.0098123061	0	0.0462013701	0.0116975617	0	0	0.0269591834	0.014322464	0.0100966462	0	0.0014880952	0.010284854	0.0009920635	0.0369791842	0.1232695912	0.1241183042	0	0.0040340909	0.008121538	0.0374800773	0.0943934627	0	0.0101693135	0.0166228278	0.0416666667	0.0043831169	0.92959435	4.2291666667	3.8333333333	4.4935515873	2.3215243637	0.07040565	5.3333333333	3.3314995509	1.2336246725
ru_052	prof	0.0462070591	0.0040151515	0.0061309524	0.0626527661	0.1385971757	0.0128769841	0.0035714286	0.0022727273	0.1047030792	0.0510140576	0.0044642857	0	0.0648113043	0	0.0033333333	0	0.0183120374	0.0178769841	0.0105869176	0	0.014047619	0.0052380952	0.0160044861	0.0159383001	0.14356561	0.0703428583	0.0057142857	0	0.0050505051	0.0362362682	0.1116848496	0	0.0075923405	0.0171585381	0	0	0.9446190759	3.8	4.6	4.9566666667	2.8218153246	0.0553809241	6.85	4.10688943	1.1886099474
