doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	dep	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:entity	nummod:gov	obj	obl	obl:agent	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
ru_55	prof	0.000554939	0.0062034618	0.0211707413	0.0793767017	0.1321692997	0.0085946272	0.0009433962	0.0047083053	0.1316271827	0.0441177498	0	0	0.043798313	0.0069422623	0.0121814801	0	0.0102158553	0	0.0216372305	0.00659976	0	0.0199704427	0.1588960042	0.0987156926	0.0012087559	0.0084126822	0	0.0057349874	0.0442332922	0.09928832	0.0032367232	0	0.0158811895	0.013580604	0.1132075472	0.0047439653	0.9411659472	3.8867924528	4.6226415094	4.740573525	2.6713025162	0.0588340528	6.4905660377	3.8855388218	1.2972001184
ru_40	prof	0.0041652936	0.0070692033	0.0182487702	0.1013707569	0.1331498816	0.0087338839	0.0045167997	0.0031259892	0.117709445	0.0360688456	0.0004480287	0.0006944444	0.0540805954	0.00539862	0	0.0019927536	0.0106590218	0	0.016403732	0.0023936544	0	0.0126335866	0.1071226855	0.1228958345	0.0025879917	0.0141987541	0	0.005854995	0.0627058792	0.0916043197	0.0012351779	0.0012077295	0.0345738742	0.0171494526	0.0416666667	0.0024323927	0.9262542859	4.0138888889	3.9583333333	4.3526124339	2.423553437	0.0737457141	5.6805555556	3.5031403656	1.2347544635
ru_020	prof	0.0037728697	0.0091318706	0.0234496138	0.1159082847	0.1716554883	0.0061998274	0.0038055556	0.0007692308	0.0824471227	0.057349888	0.0010470085	0	0.050110785	0.0137797572	0.0061464364	0.0014835165	0.023022975	0	0.0148758036	0.0034262468	0	0.0213111407	0.1112303125	0.1163259944	0.004177742	0.0057549642	0	0.0075859106	0.039569821	0.0706637892	0.0014285714	0	0.0206389611	0.0129305124	0.1	0.0052624708	0.9241979371	3.97	3.95	4.3078571429	2.5459554923	0.0758020629	5.96	3.6915366455	1.2048810188
ru_061	prof	0.0022217834	0.0079475348	0.0206145656	0.08227904	0.1476669677	0.0015904042	0	0.0006097561	0.1099983514	0.0498198579	0	0	0.0451767456	0.0034843206	0.0055448315	0	0.0093765999	0	0.0064466001	0.0010926441	0	0.0140959825	0.230138411	0.094406896	0.0016702015	0.0103958091	0	0.0077119628	0.039690027	0.0704307265	0.0014982264	0	0.0267588591	0.0093328956	0.0731707317	0.0040515355	0.9453570245	3.9756097561	4.6585365854	4.8618176539	2.801974113	0.0546429755	7.1219512195	4.0144861395	1.3043045189
ru_17	prof	0.0011054583	0.0046586714	0.0157079488	0.0685666139	0.1990229045	0.0047467366	0.000761406	0.0001861158	0.1090314322	0.0720000898	0	0	0.0758188712	0.0049627035	0.0057674336	0	0.0132632785	0	0.0006580522	0.0049905907	0.0001732802	0.0141711631	0.1292943823	0.0961214695	0.0036832384	0.0055430029	0	0.0034956285	0.0479921615	0.0960038739	0.0016528453	0	0.0107527951	0.0098678526	0.0753768844	0.0051746045	0.9334763902	3.7738693467	4.2211055276	4.500490548	2.5242237292	0.0665236098	5.8693467337	3.6586993754	1.1896329047
ru_50	prof	0.0010330579	0.0127138189	0.0223963262	0.0708663574	0.1474795219	0.0076947664	0.0083374856	0.002198559	0.1388821872	0.0250974901	0	0.0018939394	0.0356952452	0.0031224406	0.002198559	0	0.0225341836	0	0.0144380066	0.0068160735	0	0.0207548082	0.1492102595	0.0933786311	0.0010570825	0.0292234541	0	0.0086939974	0.0513444759	0.1015737597	0.0016835017	0	0.0068393406	0.0128426708	0.0909090909	0.0073789847	0.9579043673	4.7727272727	5.4545454546	5.3661616162	2.7480654585	0.0420956327	6.6818181818	4.0645853396	1.5972179906
ru_076	prof	0.0029060193	0.0079508047	0.0344349213	0.1046283512	0.1315283611	0.0074316816	0.0019538514	0.0007118295	0.1264272036	0.0348501961	0.0027369634	0	0.0359620149	0.0070674878	0.0028803431	0.0013939343	0.0085359126	0	0.0042808494	0.0022348774	0	0.0305257666	0.1077048957	0.1151432886	0.0068179656	0.0115104829	0	0.0048947185	0.0449723443	0.1080017691	0	0	0.0316943165	0.0208188495	0.0449438202	0.0031629664	0.933123284	4.0112359551	4.1348314607	4.4937399679	2.5301583105	0.066876716	5.9213483146	3.6470039331	1.19539176
ru_38	prof	0.002	0.0057135693	0.0207268496	0.1487607524	0.1442311666	0.0062796957	0.0072428941	0.0035405405	0.1066473503	0.037702339	0	0	0.0373690056	0.0131394593	0.0081613757	0	0.020364576	0	0.0118100373	0.0052964328	0.0019730528	0.0257420012	0.0835906489	0.0921040644	0.010719697	0.0132839471	0	0.0026445183	0.0414564633	0.103749478	0.0007142857	0	0.0349548547	0.0100809446	0.04	0.0040468227	0.9291302834	4.24	3.92	4.5491666667	2.4393579859	0.0708697166	5.66	3.5141006231	1.3764997653
ru_067	prof	0.001470331	0.0126121657	0.0309426759	0.0964256442	0.1424013348	0.0071052933	0.0036651846	0.0006887052	0.0927676688	0.0627548355	0.0015151515	0	0.0498751652	0.0100582071	0.0082060873	0.0004591368	0.0109622993	0	0.0195829249	0.0075723159	0	0.0281015104	0.1197186259	0.1199215825	0.0006060606	0.0053191061	0	0.0054221	0.0507448271	0.0843420873	0.0015905811	0	0.0093138835	0.0158545083	0.1666666667	0.0154892771	0.9442138329	4.3939393939	4.8787878788	5.0153072937	2.9546747186	0.0557861671	7.4393939394	4.2504907748	1.3341573756
ru_95	prof	0.0030864198	0.0111988036	0.0276027596	0.1000485096	0.1364366882	0.0033829365	0.0049808429	0.0079962638	0.1071505953	0.0370199945	0	0	0.0396761821	0.0038800705	0.0052760361	0	0.0121483382	0	0.0046296296	0.0012345679	0	0.0281203579	0.113546256	0.1357081324	0.00335097	0.0059255927	0	0.0046783626	0.0576472785	0.0989754801	0	0	0.0214859968	0.0248129347	0.0555555556	0.0038589832	0.9332647163	3.8518518519	4.3333333333	4.4212081129	2.5848958245	0.0667352837	6.1666666667	3.7733697052	1.207093936
ru_78	prof	0	0.0079133217	0.0199136705	0.0643420249	0.1864167426	0.0213170248	0.0028985507	0	0.0795048641	0.0415299909	0.001552795	0	0.0582154892	0.0254353915	0	0	0.0029114907	0	0.0410157475	0.003429089	0	0.0173561258	0.0954420218	0.1470136799	0	0.0284501482	0	0.0054195591	0.0603925858	0.0549591352	0.0025575448	0	0.0095277045	0.0224853016	0.0869565217	0.0074468085	0.9290221954	4	4.1739130435	4.6463768116	2.5434946476	0.0709778046	5.8695652174	3.6260525894	1.2283055614
ru_077	prof	0.0005698006	0.0050216644	0.0138534821	0.0771227252	0.1452735985	0.011026732	0.00424611	0.0046069969	0.1267685737	0.0584068434	0	0.0018665158	0.0664851965	0.0047260796	0.0076498631	0.0006993007	0.0136225709	0	0.0039335228	0.0013002382	0	0.0152890561	0.1559329276	0.0804284384	0.0038454123	0.0164609256	0	0.0023290598	0.0434344674	0.0924987978	0.0046592004	0	0.0209951813	0.0169467185	0.0923076923	0.0066444506	0.9445080852	3.9692307692	4.6769230769	4.6119413919	2.7926878142	0.0554919148	6.8	4.0264427494	1.2868232849
ru_9	prof	0.000529661	0.0144818237	0.0352429406	0.1203161462	0.1188694947	0.0071798493	0.0088773452	0.002354049	0.1169152374	0.0403424729	0	0	0.0393083478	0.0080432314	0.0066605506	0.0005136107	0.0122363693	0	0.0225832197	0.0023038686	0	0.0287255393	0.0901536422	0.1121220379	0.0055965221	0.0140203917	0	0.0049509778	0.0312876466	0.1098651908	0	0.001182499	0.0217311567	0.0236061777	0.0508474576	0.002489451	0.9383874907	4.2372881356	4.4745762712	4.5471347861	2.5145074566	0.0616125093	5.9322033898	3.6144959872	1.2587074174
ru_097	prof	0.0053823855	0.0128706313	0.0242258515	0.102722558	0.144200219	0.0012239902	0.0066822712	0.0010570825	0.1188666777	0.0591700701	0.0011074197	0.0006285355	0.0580765959	0.0085360137	0.008891429	0.0008305648	0.0100397818	0	0.0014534884	0.0019507344	0	0.0184306676	0.1363725104	0.1139728003	0.0063595206	0.0184383276	0	0.0024651757	0.0345335958	0.0610396535	0	0	0.0326366796	0.0078347688	0.0465116279	0.0023479428	0.9445706411	4.1860465116	4.5813953488	4.7770487265	2.6794237798	0.0554293589	6.4651162791	3.8668701589	1.3682062383
ru_072	prof	0.0021703792	0.0082545302	0.0337202897	0.0896530575	0.10164179	0.0075269788	0.0007639419	0.0056601445	0.1234581521	0.034494497	0.0004329004	0	0.0408097633	0.0187904318	0.0108793369	0	0.0111704201	0	0.0010971787	0.0020120165	0	0.0302949384	0.097499754	0.1508035995	0.002196667	0.0146068201	0	0.0070260495	0.0547170967	0.1062186188	0.001780795	0	0.0139061993	0.0284136533	0.0519480519	0.0078376048	0.9087365106	3.7012987013	3.6103896104	4.0744176459	2.3357289798	0.0912634894	5.2597402597	3.3654146239	1.017300084
ru_063	prof	0.0020162486	0.0055090034	0.034043401	0.0932854098	0.1481406176	0.0069015929	0.0072406246	0.0019651011	0.1163355396	0.0446681843	0.0025054978	0.0002283105	0.0396338688	0.0115527436	0.0041445047	0.000456621	0.0157057336	0	0.0082937355	0.0067966293	0	0.0241726299	0.1576147988	0.1086988738	0.0012312459	0.0039101322	0	0.0024700835	0.0258760252	0.098451499	0	0	0.0142771572	0.0138741872	0.095890411	0.0099168773	0.935157127	4.0410958904	4.4657534247	4.6346705806	2.7167785517	0.064842873	6.5068493151	3.9149069997	1.1671348714
ru_041	prof	0.0020349406	0.0137677238	0.0335989667	0.0965072367	0.1578968047	0.0028103408	0.0016898511	0.0014138101	0.101122477	0.0414193906	0.0005952381	0.0001322751	0.0446883312	0.0064190957	0.008380884	0	0.0155615378	0	0.0053106425	0.0020842111	0.0006493506	0.0295352656	0.1149415602	0.1111758901	0.0039359151	0.005984099	0	0.0038177149	0.0634590696	0.0935177129	0.0008917203	0	0.0180702019	0.0185877421	0.1142857143	0.0101051364	0.9425723425	4.0857142857	4.6642857143	4.6542545352	2.7913433601	0.0574276575	6.7857142857	4.0644938241	1.282081797
ru_21	prof	0.001872988	0.0052277076	0.0299502491	0.1177798858	0.1159439233	0.008792982	0	0.0036356678	0.1286662349	0.0425244882	0	0	0.0262162808	0.0152338955	0.0004975124	0	0.0087238632	0	0.0044696305	0.0060024276	0	0.0220487393	0.1244440379	0.1241692361	0.0042186128	0.0266435138	0	0.0091255495	0.0400271972	0.0978518377	0.0020895522	0	0.0158486882	0.0179952985	0.0298507463	0.0059321833	0.9106990731	3.7164179105	3.3731343284	4.2506396589	2.2509540087	0.0893009269	4.8656716418	3.2341883181	1.0933440501
ru_54	prof	0	0.0123317275	0.0446532442	0.0697436091	0.1239530646	0.0014905149	0.0030995935	0.0009033424	0.1342129295	0.0334244194	0	0	0.025893959	0.0103991706	0.0008710801	0	0.0104398143	0	0.0108100215	0	0	0.0348167176	0.1434959969	0.1343666979	0.0041447473	0.0328624993	0	0.0118958898	0.0419616725	0.0820816369	0.0009033424	0	0.017496494	0.013747815	0.0487804878	0.0044807834	0.942137508	4.2195121951	4.4390243902	4.6869337979	2.6696948621	0.057862492	6.3658536585	3.9086226615	1.3022131481
ru_8	prof	0.0028964436	0.0065151034	0.0325871048	0.1081434384	0.1357516485	0.0044949848	0.0014205987	0.0005955926	0.1367381967	0.0476424788	0.0007834184	0	0.0377056933	0.0056488118	0.006359666	0	0.0049328185	0	0.0078367897	0.0060722239	0	0.0270145503	0.1136085157	0.1043129085	0.0042635578	0.002283105	0	0.0026342656	0.0378393382	0.1088152579	0.0015771449	0.00152207	0.0347682374	0.0152360368	0.1506849315	0.0096938016	0.9475118062	4.3561643836	4.7397260274	4.7570390796	2.7874909278	0.0524881938	6.6712328767	4.0523259834	1.2989751884
ru_095	prof	0.0044779993	0.0110972211	0.0289610173	0.1301266928	0.1385018938	0.0023979499	0.0035500372	0.001032924	0.1047205253	0.0503055496	0.0008206641	0.0003816794	0.04664827	0.0132186502	0.0050110374	0	0.007615164	0	0.0068493739	0.0042582017	0	0.0244248318	0.1076353939	0.1289626824	0.0034315871	0.0018906575	0	0.0028063349	0.0411406336	0.0798729176	0.0011060643	0.0006361323	0.028928258	0.0191896557	0.0839694656	0.0074233782	0.9178329986	3.8625954199	3.893129771	4.4445065431	2.5305106068	0.0821670014	5.9160305344	3.6546623945	1.1584716508
ru_11	prof	0.0012820513	0.0063458232	0.0210703313	0.1073747397	0.1558758975	0.0041792437	0.0005128205	0.0025116837	0.1112211129	0.0543000393	0.0007122507	0.0008012821	0.0484966739	0.0137376373	0.0050298168	0	0.0099616314	0	0.0438873657	0.0020064165	0.0008547009	0.0166355806	0.1176696314	0.0823820594	0.001138664	0.0097356645	0	0.0015251989	0.051019452	0.1020737347	0	0	0.0087961153	0.0188623809	0.0384615385	0.0038319088	0.9367096183	4.2948717949	4.3461538462	4.6026658527	2.4661569775	0.0632903817	5.717948718	3.5460588076	1.2339962598
ru_075	prof	0.0046246751	0.0057823915	0.0165661896	0.0821819014	0.1339328825	0.0082441246	0.0048600534	0.0005668934	0.1317726329	0.0324919695	0.0005120328	0	0.0533110049	0.0126301513	0.0043055556	0	0.015867395	0	0.0173418156	0.0157522691	0	0.0155986295	0.1478234063	0.1062536206	0.0030680599	0.0351587452	0	0.0059037851	0.0263199494	0.0864921686	0.0021372485	0	0.0213573341	0.0091431146	0.0793650794	0.0141714686	0.936059342	4.0158730159	4.5238095238	4.6765873016	2.6368886536	0.0639406581	6.3492063492	3.79581238	1.3407315098
ru_013	prof	0.0046589447	0.0152304121	0.0182593116	0.1018132482	0.1303430903	0.003511509	0.0050562888	0	0.1285879899	0.0519778465	0.0027027027	0	0.0463668595	0.0095291299	0.0047872773	0	0.0067928686	0	0.0139335594	0.0028680084	0	0.0172313748	0.1320929125	0.1111811976	0.0013513514	0.0183565319	0.0007507508	0.000254972	0.0412722233	0.0820903425	0.0013513514	0	0.0263486741	0.0212992711	0.0405405405	0.0025468325	0.930280384	3.9054054054	4.1621621622	4.4803410553	2.6194490384	0.069719616	6.1621621622	3.753777659	1.0843428086
ru_62	prof	0.0012515645	0.0095483419	0.0267444214	0.145482049	0.1407478537	0.0119088254	0.0015138319	0.0025382605	0.1067733831	0.0481208465	0.0006257822	0	0.0451573331	0.0036831466	0.0079018621	0	0.0085677453	0	0.0037227249	0.0038436992	0	0.0233617738	0.1140636952	0.1151997086	0.00537514	0.0061549093	0	0	0.042560885	0.0880347589	0.0042037395	0	0.0156326443	0.0172810741	0.0212765957	0.0015197568	0.9363269506	4.4255319149	4.2978723404	4.7441328175	2.4590560174	0.0636730494	5.7872340426	3.528008145	1.3742349232
ru_098	prof	0.0008525149	0.0126212771	0.0204785992	0.066642236	0.1971227739	0.0127510925	0	0	0.1190752499	0.0592213851	0.0005367687	0.004372037	0.0604762683	0.0047204969	0.0014190821	0	0.0058706154	0	0.0061159262	0.0052993992	0	0.0161560834	0.1270934189	0.0906754576	0.0067465187	0.0082746722	0	0.0069519795	0.0269021701	0.0921095378	0.0008525149	0	0.0384714398	0.0081904846	0.1014492754	0.0048733526	0.9384654375	3.9275362319	4.4782608696	4.6339199448	2.6315093995	0.0615345625	6.2753623188	3.8312043421	1.2938569328
ru_054	prof	0.0017996473	0.0077323053	0.0211270255	0.1000976134	0.1853195095	0.001937879	0.0050273656	0.0007387756	0.1310105583	0.0412204985	0.0001395089	0.0001220703	0.0377663839	0.0107348844	0.0041510227	0.0002814441	0.0110065064	0	0.0026779373	0.0018584939	0.000560462	0.0195532947	0.141792086	0.1017009629	0.0073002211	0.0121880769	0	0.0094843026	0.033197621	0.0733034616	0.0001775568	0.0017762645	0.024917189	0.0092990712	0.0703125	0.0073367536	0.9346797328	3.90234375	4.30859375	4.6928850446	2.5633600662	0.0653202672	5.99609375	3.7075540456	1.341393757
ru_86	prof	0	0.0052803942	0.0342506166	0.0770301115	0.157044576	0.0048609221	0.0033176347	0.0043661101	0.1225427447	0.0411442935	0	0.0012987013	0.0375991481	0.0102311974	0.0053939394	0	0.0115147837	0	0.0042857143	0.0042373394	0	0.0251941969	0.1752476903	0.1076722276	0	0.0043831169	0	0.0061791383	0.0414286053	0.0806558617	0.0070617991	0	0.0098283621	0.0179507747	0.1428571429	0.0134357743	0.9460507364	4.1428571429	4.8571428571	4.7680952381	2.7242258951	0.0539492636	6.6571428571	3.9561894282	1.2438149999
ru_79	prof	0.0003195489	0.0104621512	0.0168205934	0.0500956523	0.1718389434	0.0124513647	0.0012926983	0.0057326968	0.1322227426	0.0400424238	0.0019649123	0.0010094681	0.0491568654	0.0021820996	0.0026619516	0.0003007519	0.0086576994	0	0.032853922	0.0072826384	0.0002105263	0.0134573508	0.1756627224	0.0868892574	0.0035000709	0.0118643006	0	0.0020352409	0.0382825206	0.0874985775	0.0032135961	0.0006072874	0.0179546891	0.011474736	0.0368421053	0.0014377406	0.9442733811	4.1105263158	4.952631579	4.7726644262	2.7848732944	0.0557266189	6.752631579	4.0523066871	1.2533955919
ru_91	prof	0.0013888889	0.011129822	0.0188777758	0.0803094707	0.1593747072	0.0004844961	0.0073318084	0.0013888889	0.0946956699	0.0597139004	0	0.0033534357	0.0630248316	0.0009469697	0.0018939394	0	0.0157258795	0	0	0	0	0.0154402758	0.1630681054	0.1441994542	0.002294686	0.0136504753	0	0	0.0567785643	0.063317651	0.0023809524	0	0.014336069	0.0048932822	0.0833333333	0.0059535919	0.9194080303	3.75	3.7083333333	4.1008928571	2.3832140056	0.0805919697	5.4375	3.4588244298	1.0396254824
ru_85	prof	0	0.005383372	0.0036869449	0.0204618757	0.1160683814	0.0077950372	0	0.0016806723	0.1287018349	0.0328244042	0	0.0033355871	0.0737641313	0.0016806723	0	0	0.007139266	0	0.081206759	0	0	0.0036869449	0.1778598446	0.0627100112	0.0021786492	0.1489460524	0	0.0089270207	0.0239770396	0.0521717207	0	0	0.0358137787	0	0	0	0.9578139228	4.5294117647	5.5294117647	4.997665733	2.6284281855	0.0421860772	6.4117647059	3.8655793455	1.6634440333
ru_027	prof	0.0037061794	0.002449313	0.0149767487	0.092727463	0.171706311	0.0111098771	0.0074074074	0	0.1183146068	0.0464406215	0	0	0.0555629368	0.0061769115	0.0013071895	0	0.0031054648	0	0.0045007157	0.0037565025	0	0.0203355076	0.1272380459	0.1408401972	0.0013071895	0.0147702697	0	0.0013071895	0.0376048325	0.0773318037	0	0	0.0131594018	0.0228573139	0.0444444444	0.001460728	0.9135026383	3.4888888889	3.5777777778	4.3522751323	2.4346333326	0.0864973617	5.6	3.5098785785	1.1995807191
ru_080	prof	0.001612673	0.0079578612	0.0310769436	0.0661782022	0.1365356972	0.0136011007	0.0035761797	0	0.1058625953	0.0411063658	0.0002763194	0.0009064162	0.0337248814	0.0027619439	0.0078102866	0.0008658009	0.0106684513	0	0.0135481003	0.0063217756	0.000999001	0.0270426781	0.1560438175	0.1065714938	0.0025645074	0.0089140036	0	0.0038226596	0.0714901142	0.0817529177	0.0012987013	0	0.040540622	0.0145678895	0.0909090909	0.0098725349	0.9308523727	3.8311688312	4.1428571429	4.5866883117	2.6364132948	0.0691476273	6.2337662338	3.8072640834	1.1894422106
ru_038	prof	0.0087085162	0.0120974458	0.0200622908	0.0787486805	0.1168146208	0.0090011223	0.0027941314	0.001010101	0.1183876455	0.0531488527	0.0034090909	0.0008190008	0.0591360968	0.0040179574	0.0060942705	0.0025252525	0.0117764094	0	0	0.0012121212	0	0.0214214969	0.130169349	0.1034548273	0.0018939394	0.0057415033	0	0.0109882394	0.0540450725	0.1110670406	0.0034660329	0	0.0212166374	0.0267722549	0.1818181818	0.0107152341	0.9488923276	4.2424242424	4.9696969697	4.9473785474	3.124238978	0.0511076724	7.8484848485	4.5513966586	1.2895685281
ru_056	prof	0.0012254902	0.0085132444	0.0310745613	0.0857444957	0.1699436655	0.0010893246	0	0.0036663554	0.1066508598	0.0504545581	0	0	0.0466850507	0.0032976827	0	0	0.0198712058	0	0.0135294118	0.0029411765	0	0.031736326	0.1135992882	0.1094639493	0.0086764706	0.0078492354	0	0.008092313	0.0504925994	0.0761515709	0.0036764706	0.0021786492	0.0274785568	0.0159174879	0.0588235294	0.0056759546	0.9419556462	4.2352941177	4.3235294118	4.7791316527	2.5695700471	0.0580443538	6.0882352941	3.6939080757	1.2141859275
ru_030	prof	0.0037899235	0.0092201658	0.0118039151	0.0830498913	0.1557633244	0.0044851713	0.007094014	0.0038570771	0.1251755663	0.0579028308	0	0.0008223684	0.0356546557	0.0136174011	0.0030329306	0	0.013232654	0	0.0099859023	0.0078503973	0	0.0085596265	0.1565530286	0.0989371178	0.0052575793	0.0128204994	0	0.0032290261	0.0306791066	0.1061104713	0	0	0.0180241279	0.0134912276	0.0657894737	0.0117559943	0.9328840215	3.9210526316	3.9605263158	4.4878446115	2.5631216085	0.0671159785	6.0131578947	3.6977951151	1.1231714651
ru_47	prof	0.0011020956	0.006302126	0.053607916	0.148205317	0.108838459	0	0.0100921808	0	0.1155407533	0.0342036625	0.0010504202	0	0.0224111382	0.0109216584	0.0023311348	0	0.01160384	0	0.0006868132	0	0.0021645022	0.0582146898	0.0871083771	0.1402399432	0.001626457	0.0167993875	0	0.0081531819	0.0309739941	0.0806222834	0	0	0.0309372289	0.01626244	0.0892857143	0.007586352	0.92434412	4.3214285714	4.1607142857	4.3281037415	2.5443838888	0.07565588	5.8571428571	3.649325029	1.2231622444
ru_0102	prof	0.0070080607	0.0078674227	0.0071326058	0.0483105478	0.2383213796	0.0044980418	0.0075950545	0.0007949126	0.097208271	0.049700467	0	0	0.0525118774	0.0205241108	0.0204056739	0	0.0066294102	0	0.0094184675	0.0116328667	0	0.0085314454	0.1408803145	0.1012559376	0	0.0018344136	0	0	0.0713523575	0.0700176189	0	0	0.0070678734	0.0095008691	0.027027027	0.001001001	0.9348770193	3.7027027027	4.4324324324	4.3189296439	2.7081429847	0.0651229807	6.4594594595	3.9508370859	1.1452681458
ru_34	prof	0.0005291005	0.0040025662	0.0223011756	0.0863312687	0.1777137945	0.0051432694	0.0102475217	0	0.1130109161	0.0447242093	0	0.0052910053	0.0349785741	0.0103218136	0.004993442	0	0.0165125496	0	0.0101284958	0.0049004787	0	0.0166952295	0.1142471401	0.1151867173	0.0079918941	0.0154468114	0	0.0030612245	0.0441476293	0.1015881374	0	0	0.0189518633	0.0115531718	0.0793650794	0.0077586059	0.9117110127	3.9206349206	3.7142857143	4.0994834971	2.2887860422	0.0882889873	5.1904761905	3.2871549327	1.2032410168
ru_014	prof	0	0.0081599623	0.0272704615	0.1214468003	0.1569444171	0.0084814308	0.0061959906	0.0069871649	0.1266386999	0.0418921381	0	0	0.0355509174	0.0011961722	0.0088099035	0	0.0201560803	0	0.0039473684	0.0042407154	0	0.026483237	0.0806461968	0.1120809536	0.0026315789	0.012959669	0	0.0013157895	0.0606316802	0.0911754936	0.0011961722	0	0.0176703287	0.0152906777	0.2105263158	0.0143043347	0.9283928028	3.6842105263	4.0263157895	4.3450501253	2.5706412811	0.0716071972	5.8947368421	3.7454577766	1.2383466479
